Year,Quarter,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
2012,2,30194,34489,DAL,RDM,1525,0.44,243.11,UA,100,243.11,UA,100,243.11
2012,2,30194,34492,DAL,RDU,1052,32.75,238.33,WN,78.2,249.39,UA,15.4,186.3
2012,2,30194,34524,DAL,RIC,1149,1.54,155.57,UA,64.3,139.63,UA,64.3,139.63
2012,2,30194,34570,DAL,RNO,1356,23.96,246.28,WN,94,250.59,WN,94,250.59
2012,2,30194,34576,DAL,ROC,1259,0.22,130.04,DL,100,130.04,DL,100,130.04
2012,2,30194,31714,DAL,RSW,1005,10.22,254.03,WN,75.3,261.06,UA,23.7,236.65
2012,2,30194,33570,DAL,SAN,1182,222.09,218.77,WN,95.1,219.82,WN,95.1,219.82
2012,2,30194,33214,DAL,SAT,248,"1,191.32",147.24,WN,99.5,147.11,WN,99.5,147.11
2012,2,30194,34685,DAL,SAV,914,2.2,220.11,UA,70,231.92,DL,15,210.95
2012,2,30194,34689,DAL,SBA,1327,0.22,447.02,UA,50,483.42,UA,50,483.42
2012,2,30194,34236,DAL,SBP,1372,0.11,177.03,UA,100,177.03,UA,100,177.03
2012,2,30194,34711,DAL,SCE,1185,0.11,134.97,UA,100,134.97,UA,100,134.97
2012,2,30194,33044,DAL,SDF,725,37.25,238,WN,89.4,241.19,WN,89.4,241.19
2012,2,30194,30559,DAL,SEA,1670,110.22,207.54,WN,92,204.11,WN,92,204.11
2012,2,30194,32457,DAL,SFO,1476,48.35,203.72,WN,94.6,201.36,WN,94.6,201.36
2012,2,30194,34783,DAL,SGF,361,0.33,329.01,DL,100,329.01,DL,100,329.01
2012,2,30194,32457,DAL,SJC,1450,50.22,240.26,WN,96.5,240.5,WN,96.5,240.5
2012,2,30194,34614,DAL,SLC,999,77.8,209.67,WN,97.2,208.23,WN,97.2,208.23
2012,2,30194,33192,DAL,SMF,1442,49.01,261.69,WN,89.5,262.76,WN,89.5,262.76
2012,2,30194,32575,DAL,SNA,1216,23.85,263.67,WN,83,269.02,UA,15.7,239.77
2012,2,30194,34986,DAL,SRQ,934,0.22,455.02,DL,100,455.02,DL,100,455.02
2012,2,30194,31123,DAL,STL,546,549.45,196.59,WN,99.3,196.87,WN,99.3,196.87
2012,2,30194,31703,DAL,SWF,1384,0.11,156.48,,0,0,,0,9999
2012,2,30194,35096,DAL,SYR,1330,0.33,226.67,DL,100,226.67,DL,100,226.67
2012,2,30194,35249,DAL,TLH,756,0.22,309,DL,100,309,DL,100,309
2012,2,30194,33195,DAL,TPA,917,155.27,220.1,WN,93.6,222.5,WN,93.6,222.5
2012,2,30194,35323,DAL,TRI,859,0.22,420.53,DL,50,405.86,DL,50,405.86
2012,2,30194,34653,DAL,TUL,237,260.55,152.68,WN,99.5,152.78,WN,99.5,152.78
2012,2,30194,30436,DAL,TUS,824,34.4,219.51,WN,93.6,214.65,WN,93.6,214.65
2012,2,30194,35412,DAL,TYS,762,2.64,241.84,DL,79.2,194.89,DL,79.2,194.89
2012,2,30194,31504,DAL,VPS,630,0.99,171.77,UA,100,171.77,UA,100,171.77
2012,2,30194,31834,DAL,XNA,278,0.33,287.83,DL,66.7,135.25,DL,66.7,135.25
2012,2,30194,33785,DAL,YUM,1033,0.44,200.79,UA,100,200.79,UA,100,200.79
2012,2,31267,32575,DAY,BUR,1915,0.88,326.91,UA,62.5,369.65,US,12.5,287.88
2012,2,31267,31703,DAY,EWR,533,108.24,257.32,UA,84.7,251.74,UA,84.7,251.74
2012,2,31267,32467,DAY,FLL,982,123.3,165.71,FL,41.4,159.39,DL,34.7,157.82
2012,2,31267,31453,DAY,HOU,945,33.19,208.47,FL,81.8,183.82,FL,81.8,183.82
2012,2,31267,31703,DAY,HPN,559,33.52,194.77,US,50.2,196.02,UA,30.5,187.41
2012,2,31267,31453,DAY,IAH,929,46.7,260.98,US,31.8,260.52,AA,25.4,210.65
2012,2,31267,31703,DAY,ISP,590,4.73,248.23,US,97.7,248.15,US,97.7,248.15
2012,2,31267,31703,DAY,JFK,554,35.38,171.29,DL,88.5,165.94,DL,88.5,165.94
2012,2,31267,32575,DAY,LAX,1925,224.07,236.71,AA,36.5,225.23,AA,36.5,225.23
2012,2,31267,31703,DAY,LGA,549,210.44,196.06,US,73.6,202.74,DL,13.2,158.52
2012,2,31267,32575,DAY,LGB,1914,0.44,501.24,DL,75,485.97,DL,75,485.97
2012,2,31267,32467,DAY,MIA,998,38.46,223.05,DL,36.6,219.94,FL,16.6,185.71
2012,2,31267,32457,DAY,OAK,2041,1.1,433,DL,40,491.78,DL,40,491.78
2012,2,31267,32575,DAY,ONT,1879,11.43,383.42,AA,46.2,365.6,AA,46.2,365.6
2012,2,31267,33667,DAY,ORF,482,32.09,217.83,US,47.6,231.69,UA,24,199.77
2012,2,31267,33667,DAY,PHF,460,13.63,302.54,US,72.6,289.41,US,72.6,289.41
2012,2,31267,32457,DAY,SFO,2051,128.13,263.89,UA,38.3,270.81,AA,25.4,235.47
2012,2,31267,32457,DAY,SJC,2033,7.03,372.07,AA,53.1,334.66,AA,53.1,334.66
2012,2,31267,32575,DAY,SNA,1903,57.58,265.77,AA,37.8,264.4,F9,26,248.24
2012,2,31267,31703,DAY,SWF,542,1.1,361.89,DL,50,370.22,US,50,353.57
2012,2,31267,33195,DAY,TPA,828,242.97,161.11,FL,46.4,167.23,UA,10.6,142.05
2012,2,31274,31703,DBQ,EWR,864,2.97,261.45,AA,96.3,265.8,AA,96.3,265.8
2012,2,31274,31703,DBQ,HPN,882,1.1,331.1,AA,100,331.1,AA,100,331.1
2012,2,31274,31703,DBQ,JFK,885,0.66,295.84,AA,50,287.03,AA,50,287.03
2012,2,31274,32575,DBQ,LAX,1608,8.9,288.35,AA,100,288.35,AA,100,288.35
2012,2,31274,31703,DBQ,LGA,878,8.68,262.19,AA,96.2,263.68,AA,96.2,263.68
2012,2,31274,32575,DBQ,SNA,1590,3.08,267.66,AA,96.4,271.63,AA,96.4,271.63
2012,2,30852,32575,DCA,BUR,2302,14.07,339.74,US,47.7,413.33,DL,26.6,261.06
2012,2,30852,30868,DCA,CAE,408,85.71,325.16,US,92.4,323.14,US,92.4,323.14
2012,2,30852,30980,DCA,CHA,523,76.15,206.65,US,63.2,211.11,DL,35.4,196.46
2012,2,30852,30994,DCA,CHS,444,243.08,278.63,US,83.1,291.39,DL,16.4,210.93
2012,2,30852,31003,DCA,CID,801,43.85,379.9,AA,34.6,353.32,AA,34.6,353.32
2012,2,30852,31041,DCA,CLD,2271,2.2,285.14,UA,75,310.25,UA,75,310.25
2012,2,30852,31049,DCA,CLL,1235,12.86,368.34,AA,58.1,368.09,AA,58.1,368.09
2012,2,30852,31057,DCA,CLT,331,367.03,290.48,US,97.1,290.37,US,97.1,290.37
2012,2,30852,31066,DCA,CMH,323,223.3,230.28,US,95.8,228.79,US,95.8,228.79
2012,2,30852,31067,DCA,CMI,606,35.93,276.76,AA,99.1,276.56,AA,99.1,276.56
2012,2,30852,32474,DCA,COU,818,12.86,279.95,DL,99.2,280.36,DL,99.2,280.36
2012,2,30852,31122,DCA,CPR,1558,3.96,257.03,DL,41.7,152.03,DL,41.7,152.03
2012,2,30852,31140,DCA,CRP,1404,28.57,312.11,UA,53.5,325.5,AA,43.9,296.81
2012,2,30852,31146,DCA,CRW,249,5.16,247.25,US,97.9,245.13,US,97.9,245.13
2012,2,30852,31150,DCA,CSG,623,10.55,305.25,DL,94.8,302.33,DL,94.8,302.33
2012,2,30852,33105,DCA,CVG,411,188.02,324.15,DL,76,333.99,US,21.2,284.23
2012,2,30852,31252,DCA,DAB,705,37.25,182.35,DL,69.9,162.81,DL,69.9,162.81
2012,2,30852,31267,DCA,DAY,391,186.37,194.72,US,92.8,192.07,US,92.8,192.07
2012,2,30852,31274,DCA,DBQ,758,7.69,293.21,AA,92.9,286.92,AA,92.9,286.92
2012,2,30852,31308,DCA,DHN,704,10.22,353.29,DL,97.9,354.29,DL,97.9,354.29
2012,2,30852,31337,DCA,DLH,944,13.19,328.02,DL,61.7,345.04,UA,35,304.48
2012,2,30852,31423,DCA,DSM,897,222.42,211.73,DL,55.5,201.13,DL,55.5,201.13
2012,2,30852,31295,DCA,DTW,405,542.86,258.66,DL,82.9,260.11,US,15.2,246.96
2012,2,30852,31481,DCA,ECP,769,23.63,351.8,DL,97.7,353.72,DL,97.7,353.72
2012,2,30852,31577,DCA,ERI,277,5.16,262.66,US,51.1,211.9,US,51.1,211.9
2012,2,30852,31603,DCA,EUG,2392,16.7,377.43,DL,40.1,407.32,UA,39.5,355.08
2012,2,30852,31612,DCA,EVV,572,15.05,244.39,DL,67.2,252.06,AA,29.9,225.32
2012,2,30852,31617,DCA,EWN,261,4.73,508.97,US,100,508.97,US,100,508.97
2012,2,30852,31703,DCA,EWR,199,120.44,317.79,UA,96.4,319.64,UA,96.4,319.64
2012,2,30852,31624,DCA,EYW,1023,47.91,250.23,AA,57.6,246.81,FL,11.2,215.78
2012,2,30852,31637,DCA,FAR,1143,32.42,367.07,DL,63.1,360.61,DL,63.1,360.61
2012,2,30852,31638,DCA,FAT,2318,30.77,312.58,AA,51.8,250.37,AA,51.8,250.37
2012,2,30852,31641,DCA,FAY,285,20.77,317.44,US,99.5,318.37,US,99.5,318.37
2012,2,30852,31648,DCA,FCA,1956,8.79,338.47,DL,68.8,346.75,UA,20,276.73
2012,2,30852,31695,DCA,FLG,1921,7.69,507.53,US,94.3,503.59,US,94.3,503.59
2012,2,30852,32467,DCA,FLL,899,"1,615.05",131.58,US,47.3,147.78,NK,28.8,99.67
2012,2,30852,31699,DCA,FLO,355,3.85,348.25,US,97.1,352.75,US,97.1,352.75
2012,2,30852,31721,DCA,FNT,451,12.86,193.13,UA,50.4,174.43,UA,50.4,174.43
2012,2,30852,31775,DCA,FSD,1074,40.11,337.92,DL,55.1,340.46,AA,15.1,293.09
2012,2,30852,31778,DCA,FSM,986,17.36,192.62,DL,57.6,174.06,DL,57.6,174.06
2012,2,30852,31823,DCA,FWA,457,20.11,289.8,DL,55.7,289.02,UA,19.7,279.45
2012,2,30852,31884,DCA,GEG,2105,58.13,321.96,DL,57.8,326.84,F9,15.5,295.96
2012,2,30852,31898,DCA,GFK,1187,13.85,371.28,DL,97.6,374.1,DL,97.6,374.1
2012,2,30852,31921,DCA,GJT,1687,13.74,301.52,UA,44.8,265.93,UA,44.8,265.93
2012,2,30852,31953,DCA,GNV,699,26.48,254.63,DL,45.6,240.96,DL,45.6,240.96
2012,2,30852,31973,DCA,GPT,898,61.65,237.14,DL,62,239.25,UA,10.9,194.07
2012,2,30852,31977,DCA,GRB,692,39.67,227.66,DL,40.2,221.23,AA,20.2,218.17
2012,2,30852,31982,DCA,GRK,1292,19.12,368.13,AA,67.2,375.04,UA,15.5,336.95
2012,2,30852,31986,DCA,GRR,524,137.58,159.97,DL,48.3,199.78,F9,36.3,89.35
2012,2,30852,31995,DCA,GSO,248,50.33,283.31,US,99.1,282.45,US,99.1,282.45
2012,2,30852,31871,DCA,GSP,396,80,244.5,US,90.3,240.01,US,90.3,240.01
2012,2,30852,31895,DCA,GTF,1817,9.12,371.37,DL,77.1,388.91,UA,12.1,341.33
2012,2,30852,30894,DCA,GTR,745,6.7,315.96,DL,98.4,318.42,DL,98.4,318.42
2012,2,30852,32124,DCA,HHH,501,14.62,251.22,US,94.7,253.66,US,94.7,253.66
2012,2,30852,32156,DCA,HLN,1840,10.11,361.91,DL,84.8,374,DL,84.8,374
2012,2,30852,31453,DCA,HOU,1218,87.36,207.96,FL,74.2,198.29,FL,74.2,198.29
2012,2,30852,31703,DCA,HPN,234,138.46,241.16,US,99.2,241.29,US,99.2,241.29
2012,2,30852,32206,DCA,HRL,1479,6.92,382.3,UA,95.2,385.48,UA,95.2,385.48
2012,2,30852,31453,DCA,IAH,1208,724.18,353.96,UA,83.1,371.44,UA,83.1,371.44
2012,2,30852,30928,DCA,ICT,1110,79.01,230.89,AA,33.4,219.61,AA,33.4,219.61
2012,2,30852,32280,DCA,IDA,1841,14.18,454.03,DL,83,457.41,UA,10.9,385.47
2012,2,30852,32323,DCA,ILM,320,25.82,274.98,US,96.2,277.56,US,96.2,277.56
2012,2,30852,32337,DCA,IND,500,457.69,230.72,US,76.1,231.66,DL,19.9,228.92
2012,2,30852,31703,DCA,ISP,249,49.89,140.56,US,99.6,140.26,US,99.6,140.26
2012,2,30852,32397,DCA,ITH,253,11.65,265.82,US,69.8,267.83,UA,28.3,264.86
2012,2,30852,32436,DCA,IYK,2241,1.21,797.22,UA,54.6,789.99,UA,54.6,789.99
2012,2,30852,32441,DCA,JAC,1773,18.9,335.43,F9,46.5,307.9,AA,12.8,277.04
2012,2,30852,32448,DCA,JAN,860,127.25,232.66,DL,51.5,248.55,US,44.5,211.2
2012,2,30852,31136,DCA,JAX,634,416.04,233.58,US,86.4,237.91,US,86.4,237.91
2012,2,30852,31703,DCA,JFK,213,309.12,147.45,AA,52.6,155.63,DL,46.2,136.18
2012,2,30852,32884,DCA,LAN,479,138.46,144.67,SY,76.2,124.47,SY,76.2,124.47
2012,2,30852,32211,DCA,LAS,2089,548.35,272.48,US,48.8,275.87,FL,13.2,243.05
2012,2,30852,32891,DCA,LAW,1220,6.7,437.1,AA,96.7,432.66,AA,96.7,432.66
2012,2,30852,32575,DCA,LAX,2311,634.62,303.41,AS,27.9,296.61,FL,11,222.89
2012,2,30852,32896,DCA,LBB,1425,22.86,340.29,AA,75,325.5,AA,75,325.5
2012,2,30852,31205,DCA,LCH,1100,4.18,312.82,UA,57.9,303.99,UA,57.9,303.99
2012,2,30852,32945,DCA,LEX,414,66.48,285.49,DL,64.1,290.96,US,32.9,274.32
2012,2,30852,32951,DCA,LFT,1038,14.18,324.28,UA,51.9,311.93,UA,51.9,311.93
2012,2,30852,31703,DCA,LGA,214,"1,391.76",272.65,US,49.9,269.87,US,49.9,269.87
2012,2,30852,32575,DCA,LGB,2300,24.62,357.99,US,74.6,387.99,DL,13.8,217.84
2012,2,30852,32600,DCA,LIT,888,190.77,200.04,US,49.6,195.93,US,49.6,195.93
2012,2,30852,33029,DCA,LNK,1055,10.55,428.56,UA,87.5,420.51,UA,87.5,420.51
2012,2,30852,33038,DCA,LRD,1509,9.89,388.51,AA,60,358.26,AA,60,358.26
2012,2,30852,33076,DCA,LSE,815,14.18,308.45,AA,62,300.55,AA,62,300.55
2012,2,30852,33158,DCA,MAF,1492,12.2,400.12,AA,52.3,385.08,AA,52.3,385.08
2012,2,30852,33184,DCA,MBS,489,12.86,267.93,DL,90.6,269.51,DL,90.6,269.51
2012,2,30852,33198,DCA,MCI,949,610.33,192.38,F9,53.6,172.58,F9,53.6,172.58
2012,2,30852,31454,DCA,MCO,759,"1,719.12",151.05,US,65.9,156.81,FL,12,129.99
2012,2,30852,30977,DCA,MDW,601,33.96,202.46,FL,53.4,181.05,FL,53.4,181.05
2012,2,30852,33244,DCA,MEM,762,325.71,268.97,DL,59.7,275.8,DL,59.7,275.8
2012,2,30852,33256,DCA,MFE,1509,31.43,287.41,UA,51.8,283.33,UA,51.8,283.33
2012,2,30852,33264,DCA,MFR,2393,8.13,402.91,DL,48.7,420.18,UA,27,372.85
2012,2,30852,33277,DCA,MGM,693,41.1,307.82,DL,80.2,324.2,US,18.2,243.48
2012,2,30852,33282,DCA,MGW,164,0.11,84.98,,0,0,,0,9999
2012,2,30852,33290,DCA,MHK,1055,10.77,345.04,AA,96.9,347.3,AA,96.9,347.3
2012,2,30852,32467,DCA,MIA,919,"1,190.55",175.87,AA,94,173.85,AA,94,173.85
2012,2,30852,33342,DCA,MKE,634,700.55,147.66,FL,69.6,146.51,F9,20.2,137.42
2012,2,30852,33360,DCA,MLB,769,43.19,181.59,DL,75.3,172.65,DL,75.3,172.65
2012,2,30852,33367,DCA,MLI,734,53.74,258.23,UA,47,269.75,AA,23.1,211.51
2012,2,30852,33377,DCA,MLU,949,7.03,336,DL,70.3,341.36,DL,70.3,341.36
2012,2,30852,33304,DCA,MOT,1371,12.86,375.79,DL,94.9,376.1,DL,94.9,376.1
2012,2,30852,34922,DCA,MRY,2435,16.15,545.17,US,55.8,647.26,AA,12.9,343.77
2012,2,30852,33485,DCA,MSN,707,215.38,181.49,F9,41.6,138.58,F9,41.6,138.58
2012,2,30852,33486,DCA,MSO,1941,20.66,437.93,DL,66,432.1,UA,18.1,408.98
2012,2,30852,31650,DCA,MSP,931,"1,030.33",262.43,DL,69.1,292.13,FL,16.2,185.94
2012,2,30852,33495,DCA,MSY,969,561.32,267.31,US,77.8,270.68,DL,11.7,231.72
2012,2,30852,33541,DCA,MVY,383,8.13,290.87,US,47.3,335.15,US,47.3,335.15
2012,2,30852,31135,DCA,MYR,372,44.95,202.77,US,79.5,212.2,DL,10.8,208.34
2012,2,30852,33795,DCA,OAJ,279,16.15,229.43,US,100,229.43,US,100,229.43
2012,2,30852,32457,DCA,OAK,2432,64.51,290.92,DL,45.8,242.52,DL,45.8,242.52
2012,2,30852,33851,DCA,OKC,1158,110.44,305.5,AA,65.9,282.71,AA,65.9,282.71
2012,2,30852,33316,DCA,OMA,1012,465.82,197.68,F9,58.2,201.1,DL,17.5,176.66
2012,2,30852,32575,DCA,ONT,2265,108.79,277.98,UA,41.1,249.77,UA,41.1,249.77
2012,2,30852,30977,DCA,ORD,612,"2,429.89",220.23,UA,60.3,221.29,AA,34.4,218.53
2012,2,30852,33667,DCA,ORF,143,23.63,378.91,US,100,378.91,US,100,378.91
2012,2,30852,34027,DCA,PBI,857,439.78,173.57,US,80.8,179.62,DL,13.2,142.24
2012,2,30852,34057,DCA,PDX,2350,221.76,341.42,UA,26.5,338.43,AA,11.6,284.89
2012,2,30852,33667,DCA,PHF,122,0.11,376.51,US,100,376.51,US,100,376.51
2012,2,30852,34100,DCA,PHL,119,18.35,222.31,US,98.8,222.06,US,98.8,222.06
2012,2,30852,34108,DCA,PIA,685,18.68,342.61,UA,41.2,342.14,AA,26.5,328.74
2012,2,30852,33728,DCA,PNS,816,148.79,217.25,US,67.9,191.5,US,67.9,191.5
2012,2,30852,34252,DCA,PSC,2180,28.79,451.29,DL,65.3,442.63,AS,15.3,416.06
2012,2,30852,34262,DCA,PSP,2211,40,340.82,AA,38.5,302.81,UA,23.6,285.03
2012,2,30852,34321,DCA,PWM,482,176.92,192.47,US,96.2,189.98,US,96.2,189.98
2012,2,30852,34457,DCA,RAP,1391,23.74,386.97,DL,57.4,386.61,AA,13.4,335.25
2012,2,30852,34489,DCA,RDM,2289,8.46,334.96,UA,44.2,270.04,UA,44.2,270.04
2012,2,30852,34492,DCA,RDU,227,292.2,261.23,AA,51.2,277.32,US,48.4,244.62
2012,2,30852,34570,DCA,RNO,2273,64.4,324.9,AA,51.2,287.42,AA,51.2,287.42
2012,2,30852,34574,DCA,ROA,192,2.42,307.04,US,81.8,319.25,US,81.8,319.25
2012,2,30852,34576,DCA,ROC,296,105.05,201.36,US,96.2,199.74,US,96.2,199.74
2012,2,30852,32547,DCA,RST,874,18.02,305.82,AA,54.9,267.93,AA,54.9,267.93
2012,2,30852,31714,DCA,RSW,892,291.76,208.43,FL,58.6,190.57,FL,58.6,190.57
2012,2,30852,34674,DCA,SAF,1610,5.49,511.72,AA,98,517.05,AA,98,517.05
2012,2,30852,33570,DCA,SAN,2276,329.78,321.93,DL,33.9,280.2,DL,33.9,280.2
2012,2,30852,33214,DCA,SAT,1381,292.86,272.77,DL,43.4,265.02,FL,14.2,220.04
2012,2,30852,34685,DCA,SAV,519,105.05,231.42,US,72.7,217.27,US,72.7,217.27
2012,2,30852,34689,DCA,SBA,2376,20.11,393.15,US,38.8,487.99,UA,28.4,294.78
2012,2,30852,34696,DCA,SBN,528,17.03,319.45,DL,50.3,316.68,DL,50.3,316.68
2012,2,30852,34236,DCA,SBP,2400,9.01,371.42,UA,47.6,225.4,UA,47.6,225.4
2012,2,30852,34711,DCA,SCE,144,2.09,256.64,US,100,256.64,US,100,256.64
2012,2,30852,33044,DCA,SDF,474,150.22,230.98,US,78.4,220.5,US,78.4,220.5
2012,2,30852,32457,DCA,SFO,2442,480.11,305.34,UA,24,370.58,FL,19,197.86
2012,2,30852,34783,DCA,SGF,897,18.9,328.96,DL,40.1,348.4,UA,26.7,279.28
2012,2,30852,32457,DCA,SJC,2424,154.51,283.4,AA,42.5,266.65,UA,22.3,256.01
2012,2,30852,34842,DCA,SJT,1421,4.62,388.12,AA,95.2,388.08,AA,95.2,388.08
2012,2,30852,34614,DCA,SLC,1851,255.6,363.03,DL,73.5,380.94,DL,73.5,380.94
2012,2,30852,33192,DCA,SMF,2381,142.64,331.62,UA,28,319.71,AA,20.8,306.56
2012,2,30852,32575,DCA,SNA,2288,277.58,258.42,AA,41.4,247.03,UA,35.3,246.7
2012,2,30852,34952,DCA,SPI,680,20.77,225.83,UA,94.7,219.13,UA,94.7,219.13
2012,2,30852,34960,DCA,SPS,1238,4.95,534.57,AA,100,534.57,AA,100,534.57
2012,2,30852,34986,DCA,SRQ,851,137.47,183.04,US,65.5,199.5,DL,27,144.8
2012,2,30852,31123,DCA,STL,719,456.81,282.91,AA,66.3,307.83,FL,12.7,187.9
2012,2,30852,35048,DCA,SUX,1044,13.19,198.31,AA,95,194.71,AA,95,194.71
2012,2,30852,31703,DCA,SWF,240,3.85,318.51,US,97.1,318.67,US,97.1,318.67
2012,2,30852,35096,DCA,SYR,298,159.78,224.38,US,98.2,223.46,US,98.2,223.46
2012,2,30852,35249,DCA,TLH,716,111.65,221.46,US,55.5,207.42,US,55.5,207.42
2012,2,30852,33195,DCA,TPA,814,895.49,190.91,US,79.3,200.91,US,79.3,200.91
2012,2,30852,35323,DCA,TRI,337,10.44,320.58,US,74.7,309.63,US,74.7,309.63
2012,2,30852,34653,DCA,TUL,1049,72.42,269.09,AA,72.4,240.41,AA,72.4,240.41
2012,2,30852,35380,DCA,TVC,599,19.34,304.34,DL,66.5,315.76,AA,14.8,250.52
2012,2,30852,35411,DCA,TYR,1124,4.18,435,AA,76.3,453.03,UA,18.4,341.26
2012,2,30852,35412,DCA,TYS,437,121.1,374.1,US,80,381.91,DL,19.2,342.56
2012,2,30852,35550,DCA,VLD,659,4.95,248.25,DL,93.3,252.69,DL,93.3,252.69
2012,2,30852,31504,DCA,VPS,789,115.82,213.73,US,59,192.13,US,59,192.13
2012,2,30852,31834,DCA,XNA,963,56.81,295.19,AA,43.7,259.61,AA,43.7,259.61
2012,2,30852,33785,DCA,YUM,2138,9.01,612.26,US,86.6,653.96,US,86.6,653.96
2012,2,30325,30721,DEN,BOS,1754,"1,471.98",225.39,UA,30.2,293.51,WN,27.3,180.37
2012,2,30325,32575,DEN,BUR,850,356.81,174.49,WN,62.6,151.56,WN,62.6,151.56
2012,2,30325,30852,DEN,BWI,1491,980.77,239.83,WN,60,222.58,WN,60,222.58
2012,2,30325,30647,DEN,CAK,1224,270.55,185.92,F9,76,182.99,FL,18.5,162.79
2012,2,30325,30647,DEN,CLE,1201,280.44,253.14,UA,76.6,258.23,UA,76.6,258.23
2012,2,30325,30852,DEN,DCA,1476,"1,114.73",240.5,F9,63.3,228.06,F9,63.3,228.06
2012,2,30325,31703,DEN,EWR,1605,"1,077.36",240.06,UA,67.3,259.66,WN,24.7,184.04
2012,2,30325,32467,DEN,FLL,1703,874.95,190.5,WN,35.8,187.79,F9,29.2,185.14
2012,2,30325,31453,DEN,HOU,883,884.62,168.75,WN,75.3,173.29,F9,24,153.3
2012,2,30325,31703,DEN,HPN,1625,26.26,233.58,UA,47.7,222.34,UA,47.7,222.34
2012,2,30325,30852,DEN,IAD,1452,745.38,342.08,UA,50.7,457.31,WN,33.1,210.45
2012,2,30325,31453,DEN,IAH,862,972.09,238.01,UA,94.9,238.32,UA,94.9,238.32
2012,2,30325,31703,DEN,ISP,1659,19.45,247.89,WN,88.1,250.49,WN,88.1,250.49
2012,2,30325,31703,DEN,JFK,1626,368.24,197.26,B6,51.6,174.95,B6,51.6,174.95
2012,2,30325,32575,DEN,LAX,862,"2,523.08",160.63,WN,38.8,134.31,WN,38.8,134.31
2012,2,30325,31703,DEN,LGA,1620,"1,634.73",213.18,UA,42.2,245.58,F9,37.3,183.39
2012,2,30325,32575,DEN,LGB,854,27.58,159.77,US,58.2,172.79,DL,40.6,138.59
2012,2,30325,30977,DEN,MDW,895,"1,511.54",144.25,WN,59.7,151.86,F9,39.4,132.34
2012,2,30325,30721,DEN,MHT,1729,198.79,195.77,WN,82.6,182.77,WN,82.6,182.77
2012,2,30325,32467,DEN,MIA,1709,283.52,248.14,AA,69.9,234.06,AA,69.9,234.06
2012,2,30325,32457,DEN,OAK,957,560.88,186.88,WN,87,188.04,WN,87,188.04
2012,2,30325,32575,DEN,ONT,819,400.66,183.18,WN,57.8,177.56,WN,57.8,177.56
2012,2,30325,30977,DEN,ORD,888,"1,398.68",198.73,UA,54.6,235.7,NK,11,87.94
2012,2,30325,33667,DEN,ORF,1553,154.51,231.26,UA,37,233.47,AA,10.5,175.57
2012,2,30325,33667,DEN,PHF,1533,144.95,195.64,F9,77.4,186.44,F9,77.4,186.44
2012,2,30325,30721,DEN,PVD,1737,162.75,244.43,WN,65.4,234.09,WN,65.4,234.09
2012,2,30325,32457,DEN,SFO,967,"1,947.47",194.96,UA,44.8,224.77,WN,23.2,162.4
2012,2,30325,32457,DEN,SJC,948,675.49,218.56,WN,59.5,199.97,WN,59.5,199.97
2012,2,30325,32575,DEN,SNA,846,"1,308.79",162.5,WN,39.6,153.17,WN,39.6,153.17
2012,2,30325,31703,DEN,SWF,1601,20.22,211.57,US,55.4,194.87,US,55.4,194.87
2012,2,30325,33195,DEN,TPA,1506,708.9,225.79,WN,45,214.59,F9,19.8,213.68
2012,2,30194,30208,DFW,AGS,874,56.26,219.65,DL,77.5,195.56,DL,77.5,195.56
2012,2,30194,30257,DFW,ALB,1435,86.37,328.86,US,44.4,327.26,DL,25.7,321.63
2012,2,30194,30279,DFW,AMA,312,122.86,141.54,AA,96.9,140.67,AA,96.9,140.67
2012,2,30194,30372,DFW,ASE,701,25.27,340.61,UA,43.5,336.1,AA,37,331.75
2012,2,30194,30397,DFW,ATL,731,"2,050.44",244.77,AA,43,246.53,NK,12.1,115.21
2012,2,30194,30408,DFW,ATW,908,21.1,363.86,DL,78.1,352.12,DL,78.1,352.12
2012,2,30194,30423,DFW,AUS,190,286.37,164.7,AA,99.1,163.45,AA,99.1,163.45
2012,2,30194,30431,DFW,AVL,848,29.45,292.84,DL,49.6,270.61,DL,49.6,270.61
2012,2,30194,30434,DFW,AVP,1308,40.11,268.45,DL,33.4,249.29,UA,32.1,201.56
2012,2,30194,30466,DFW,AZA,848,75.27,91.98,NK,100,91.98,NK,100,91.98
2012,2,30194,30469,DFW,AZO,900,19.45,339.67,AA,65.5,332.86,AA,65.5,332.86
2012,2,30194,30529,DFW,BDL,1471,328.24,326.94,AA,71.7,337.17,US,13.1,332.53
2012,2,30194,30561,DFW,BFL,1271,26.48,293.45,UA,53.5,265.65,UA,53.5,265.65
2012,2,30194,30577,DFW,BGM,1317,22.09,271.15,DL,42.3,237.12,UA,26.9,232.22
2012,2,30194,30581,DFW,BGR,1717,19.34,335.64,DL,64.2,279.18,DL,64.2,279.18
2012,2,30194,30599,DFW,BHM,597,209.01,207.4,AA,90.2,204.75,AA,90.2,204.75
2012,2,30194,30620,DFW,BIL,1081,51.54,236.78,F9,37.3,196.96,F9,37.3,196.96
2012,2,30194,30627,DFW,BIS,977,35.93,292.08,DL,66.4,280.44,DL,66.4,280.44
2012,2,30194,30666,DFW,BLI,1714,12.53,277.05,AS,42.1,316.24,F9,35.1,190.95
